pp_acc,fips_code,pp_std_cc,county,jurisdiction_type,coder,pp_acc_cc,make,vbm_acc,pp_acc_pc,source,state,other,pp_std_pc,ev_acc,abs_ballots,division,equip_type,date_obtained,population,all_vbm,ev_std,pp_std,prov_ballots,model
,5509959525,,Price,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Ogema,Hand Counted Paper Ballots,"March 31, 2016",459,,,TRUE,,N/A
TRUE,5509959525,,Price,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Ogema,DRE-Touchscreen,"March 31, 2016",459,,,,,AVC Edge
,5509965350,,Price,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Prentice,Hand Counted Paper Ballots,"March 31, 2016",275,,,TRUE,,N/A
TRUE,5509965350,,Price,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Prentice,DRE-Touchscreen,"March 31, 2016",275,,,,,AVC Edge
,5509975525,,Price,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Spirit,Hand Counted Paper Ballots,"March 31, 2016",198,,,TRUE,,N/A
TRUE,5509975525,,Price,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Spirit,DRE-Touchscreen,"March 31, 2016",198,,,,,AVC Edge
,5509989100,,Price,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Worcester,Hand Counted Paper Ballots,"March 31, 2016",1183,,,TRUE,,N/A
TRUE,5509989100,,Price,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Worcester,DRE-Touchscreen,"March 31, 2016",1183,,,,,AVC Edge
,5510111225,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Burlington,Optical Scan,"March 31, 2016",2443,,,TRUE,,Optech IIIP-Eagle
TRUE,5510111225,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Burlington,DRE-Touchscreen,"March 31, 2016",2443,,,,,AVC Edge
,5510120625,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Dover,Optical Scan,"March 31, 2016",2445,,,TRUE,,Optech IIIP-Eagle
TRUE,5510120625,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Dover,DRE-Touchscreen,"March 31, 2016",2445,,,,,AVC Edge
,5510158600,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Norway,Optical Scan,"March 31, 2016",5537,,,TRUE,,Optech IIIP-Eagle
TRUE,5510158600,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Norway,DRE-Touchscreen,"March 31, 2016",5537,,,,,AVC Edge
,5510166375,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Raymond,Optical Scan,"March 31, 2016",2837,,,TRUE,,Optech IIIP-Eagle
TRUE,5510166375,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Raymond,DRE-Touchscreen,"March 31, 2016",2837,,,,,AVC Edge
,5510183850,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Waterford,Optical Scan,"March 31, 2016",4386,,,TRUE,,Optech IIIP-Eagle
TRUE,5510183850,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Waterford,DRE-Touchscreen,"March 31, 2016",4386,,,,,AVC Edge
,5510189575,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Yorkville,Optical Scan,"March 31, 2016",2154,,,TRUE,,Optech IIIP-Eagle
TRUE,5510189575,,Racine,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Yorkville,DRE-Touchscreen,"March 31, 2016",2154,,,,,AVC Edge
,5510300675,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Akan,Hand Counted Paper Ballots,"March 31, 2016",257,,,TRUE,,N/A
TRUE,5510300675,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Akan,DRE-Touchscreen,"March 31, 2016",257,,,,,AVC Edge
,5510308175,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Bloom,Hand Counted Paper Ballots,"March 31, 2016",285,,,TRUE,,N/A
TRUE,5510308175,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Bloom,DRE-Touchscreen,"March 31, 2016",285,,,,,AVC Edge
,5510310950,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Buena Vista,Hand Counted Paper Ballots,"March 31, 2016",956,,,TRUE,,N/A
TRUE,5510310950,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Buena Vista,DRE-Touchscreen,"March 31, 2016",956,,,,,AVC Edge
,5510319000,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Dayton,Hand Counted Paper Ballots,"March 31, 2016",421,,,TRUE,,N/A
TRUE,5510319000,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Dayton,DRE-Touchscreen,"March 31, 2016",421,,,,,AVC Edge
,5510321400,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Eagle,Hand Counted Paper Ballots,"March 31, 2016",302,,,TRUE,,N/A
TRUE,5510321400,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Eagle,DRE-Touchscreen,"March 31, 2016",302,,,,,AVC Edge
,5510326475,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Forest,Hand Counted Paper Ballots,"March 31, 2016",208,,,TRUE,,N/A
TRUE,5510326475,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Forest,DRE-Touchscreen,"March 31, 2016",208,,,,,AVC Edge
,5510333925,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Henrietta,Hand Counted Paper Ballots,"March 31, 2016",310,,,TRUE,,N/A
TRUE,5510333925,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Henrietta,DRE-Touchscreen,"March 31, 2016",310,,,,,AVC Edge
,5510337500,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Ithaca,Hand Counted Paper Ballots,"March 31, 2016",399,,,TRUE,,N/A
TRUE,5510337500,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Ithaca,DRE-Touchscreen,"March 31, 2016",399,,,,,AVC Edge
,5510349600,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Marshall,Hand Counted Paper Ballots,"March 31, 2016",378,,,TRUE,,N/A
TRUE,5510349600,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Marshall,DRE-Touchscreen,"March 31, 2016",378,,,,,AVC Edge
,5510360350,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Orion,Hand Counted Paper Ballots,"March 31, 2016",307,,,TRUE,,N/A
TRUE,5510360350,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Orion,DRE-Touchscreen,"March 31, 2016",307,,,,,AVC Edge
,5510367625,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Richland,Hand Counted Paper Ballots,"March 31, 2016",436,,,TRUE,,N/A
TRUE,5510367625,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Richland,DRE-Touchscreen,"March 31, 2016",436,,,,,AVC Edge
,5510367775,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Richwood,Hand Counted Paper Ballots,"March 31, 2016",325,,,TRUE,,N/A
TRUE,5510367775,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Richwood,DRE-Touchscreen,"March 31, 2016",325,,,,,AVC Edge
,5510368675,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Rockbridge,Hand Counted Paper Ballots,"March 31, 2016",452,,,TRUE,,N/A
TRUE,5510368675,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Rockbridge,DRE-Touchscreen,"March 31, 2016",452,,,,,AVC Edge
,5510378825,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Sylvan,Hand Counted Paper Ballots,"March 31, 2016",264,,,TRUE,,N/A
TRUE,5510378825,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Sylvan,DRE-Touchscreen,"March 31, 2016",264,,,,,AVC Edge
,5510385675,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Westford,Hand Counted Paper Ballots,"March 31, 2016",330,,,TRUE,,N/A
TRUE,5510385675,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Westford,DRE-Touchscreen,"March 31, 2016",330,,,,,AVC Edge
,5510387250,,Richland,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Willow,Hand Counted Paper Ballots,"March 31, 2016",307,,,TRUE,,N/A
TRUE,5510387250,,Richland,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Willow,DRE-Touchscreen,"March 31, 2016",307,,,,,AVC Edge
,5510504100,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Avon,Optical Scan,"March 31, 2016",400,,,TRUE,,DS200
TRUE,5510504100,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Avon,Ballot Marking Device or System,"March 31, 2016",400,,,,,AutoMARK
,5510506525,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Beloit,Optical Scan,"March 31, 2016",1875,,,TRUE,,DS200
TRUE,5510506525,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Beloit,Ballot Marking Device or System,"March 31, 2016",1875,,,,,AutoMARK
,5510509175,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Bradford,Optical Scan,"March 31, 2016",628,,,TRUE,,DS200
TRUE,5510509175,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Bradford,Ballot Marking Device or System,"March 31, 2016",628,,,,,AutoMARK
,5510513625,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Center,Optical Scan,"March 31, 2016",775,,,TRUE,,DS200
TRUE,5510513625,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Center,Ballot Marking Device or System,"March 31, 2016",775,,,,,AutoMARK
,5510515650,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Clinton,Optical Scan,"March 31, 2016",573,,,TRUE,,DS200
TRUE,5510515650,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Clinton,Ballot Marking Device or System,"March 31, 2016",573,,,,,AutoMARK
,5510528075,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Fulton,Optical Scan,"March 31, 2016",2306,,,TRUE,,DS200
TRUE,5510528075,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Fulton,Ballot Marking Device or System,"March 31, 2016",2306,,,,,AutoMARK
,5510532700,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Harmony,Optical Scan,"March 31, 2016",1207,,,TRUE,,DS200
TRUE,5510532700,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Harmony,Ballot Marking Device or System,"March 31, 2016",1207,,,,,AutoMARK
,5510537850,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Janesville,Optical Scan,"March 31, 2016",2229,,,TRUE,,DS200
TRUE,5510537850,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Janesville,Ballot Marking Device or System,"March 31, 2016",2229,,,,,AutoMARK
,5510538450,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Johnstown,Optical Scan,"March 31, 2016",520,,,TRUE,,DS200
TRUE,5510538450,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Johnstown,Ballot Marking Device or System,"March 31, 2016",520,,,,,AutoMARK
,5510542575,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,La Prairie,Optical Scan,"March 31, 2016",309,,,TRUE,,DS200
TRUE,5510542575,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,La Prairie,Ballot Marking Device or System,"March 31, 2016",309,,,,,AutoMARK
,5510544125,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Lima,Optical Scan,"March 31, 2016",736,,,TRUE,,DS200
TRUE,5510544125,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Lima,Ballot Marking Device or System,"March 31, 2016",736,,,,,AutoMARK
,5510548150,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Magnolia,Optical Scan,"March 31, 2016",507,,,TRUE,,DS200
TRUE,5510548150,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Magnolia,Ballot Marking Device or System,"March 31, 2016",507,,,,,AutoMARK
,5510552225,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Milton,Optical Scan,"March 31, 2016",1464,,,TRUE,,DS200
TRUE,5510552225,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Milton,Ballot Marking Device or System,"March 31, 2016",1464,,,,,AutoMARK
,5510556325,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Newark,Optical Scan,"March 31, 2016",1064,,,TRUE,,DS200
TRUE,5510556325,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Newark,Ballot Marking Device or System,"March 31, 2016",1064,,,,,AutoMARK
,5510563675,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Plymouth,Optical Scan,"March 31, 2016",835,,,TRUE,,DS200
TRUE,5510563675,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Plymouth,Ballot Marking Device or System,"March 31, 2016",835,,,,,AutoMARK
,5510564225,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Porter,Optical Scan,"March 31, 2016",703,,,TRUE,,DS200
TRUE,5510564225,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Porter,Ballot Marking Device or System,"March 31, 2016",703,,,,,AutoMARK
,5510568600,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Rock,Optical Scan,"March 31, 2016",1726,,,TRUE,,DS200
TRUE,5510568600,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Rock,Ballot Marking Device or System,"March 31, 2016",1726,,,,,AutoMARK
,5510576325,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Spring Valley,Optical Scan,"March 31, 2016",493,,,TRUE,,DS200
TRUE,5510576325,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Spring Valley,Ballot Marking Device or System,"March 31, 2016",493,,,,,AutoMARK
,5510581050,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Turtle,Optical Scan,"March 31, 2016",1083,,,TRUE,,DS200
TRUE,5510581050,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Turtle,Ballot Marking Device or System,"March 31, 2016",1083,,,,,AutoMARK
,5510581650,,Rock,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Union,Optical Scan,"March 31, 2016",1329,,,TRUE,,DS200
TRUE,5510581650,,Rock,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Union,Ballot Marking Device or System,"March 31, 2016",1329,,,,,AutoMARK
,5510703600,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Atlanta,Hand Counted Paper Ballots,"March 31, 2016",387,,,TRUE,,N/A
TRUE,5510703600,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Atlanta,DRE-Touchscreen,"March 31, 2016",387,,,,,AVC Edge
,5510707175,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Big Bend,Hand Counted Paper Ballots,"March 31, 2016",296,,,TRUE,,N/A
TRUE,5510707175,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Big Bend,DRE-Touchscreen,"March 31, 2016",296,,,,,AVC Edge
